% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=1094422, Tue Mar 31 14:25:26 2026, <python>{}</python>
1 9 0.4827368989816372 1.0000416675347343 868.1292092701184 8.6812920927011839e+02 5823.463245717787 12511.809533014393 6949.33652374765 2364.1312355250393 nan 0.0   
2 18 0.44059009639500246 1.2958885040306698 495.9813078341455 4.9598130783414553e+02 3305.5867870952843 12045.272086930394 4826.995610787972 968.5071485836344 nan 0.0   
3 27 0.39383248833202383 1.3176323573822653 163.04720525394868 1.6304720525394868e+02 1682.623079849251 4166.771103120483 1294.0866783261847 1169.2913955679949 nan 0.0   
4 36 0.4167640799121111 1.4410596624155065 13.373724698470363 1.3373724698470363e+01 701.6360135724194 2668.1770383132466 1053.4662607017622 164.60811255574023 nan 0.0   
5 45 0.39973333883550405 1.4891880781427003 12.876375391768969 1.2876375391768969e+01 72.04896306282451 469.61709769082114 181.72816279517366 41.81651759398176 nan 0.0   
6 54 0.41179206148615466 1.5802203453196584 4.238632981246919 4.2386329812469192e+00 64.84183134825153 2766.455137949177 255.73902989650267 17.847781037958804 nan 0.1   
7 63 0.38649405825887445 1.6115285818163338 4.238632981246919 5.6256293895240406e+00 10.583926353739683 356.30996875411785 135.11051294854536 7.33391889303436 nan 0.1   
8 72 0.37746106461357837 1.6745008715773624 0.9443540386209011 9.4435403862090106e-01 5.262097267682894 1106.8666887777686 43.591112561774736 3.5646714637229002 nan 0.1   
9 81 0.34881849174359214 1.6453844092577503 0.9443540386209011 9.5287497616567884e-01 44.51903034010904 415.17136946149276 148.79143139355793 2.011492538844875 nan 0.1   
10 90 0.33063022329063285 1.7002720628231551 0.9413596508460799 9.4135965084607987e-01 47.745382557062584 763.2196710025711 168.0444368961217 1.3724411508925862 nan 0.1   
11 99 0.3019090688583662 1.8365714272422577 0.9413596508460799 1.0353635198149507e+00 3.8284042586177107 331.4104882756738 118.538648358588 1.7669131188786271 nan 0.1   
12 108 0.2747250290159153 1.7780640862583448 0.9413596508460799 9.5754674518679961e-01 22.337540715227675 396.017846825263 25.006434308514052 2.397811020377487 nan 0.1   
13 117 0.26151239252173886 1.7851298607403456 0.9413596508460799 1.0670689251363232e+00 16.806908519560427 216.13199064817965 99.40095280330813 4.563005072799683 nan 0.1   
14 126 0.23183078272926527 1.9457891354651906 0.9413596508460799 9.7463375248568274e-01 2.1943734062127875 22.348484524869093 5.612499429083597 1.0393192101486322 nan 0.1   
15 135 0.21061657349080146 1.9699337989355221 0.9413596508460799 9.5420089133658392e-01 2.1385577745716233 17.821038855079003 8.427814776824508 0.9910654630805562 nan 0.1   
16 144 0.2207980348843375 2.185333021695209 0.9413596508460799 1.1231013875653915e+00 1.9059251341114922 21.80103393943098 3.7282047993650957 1.4363301828703454 nan 0.1   
17 153 0.25850497269113776 2.5484304118186296 0.8639371493547672 8.6393714935476718e-01 0.9379627667603939 18.35722803128655 0.4077397534418452 0.9118968108587806 nan 0.1   
18 162 0.27558459736474705 2.7710499845749124 0.8639371493547672 8.8695648896936929e-01 3.056608996525519 10.860851797659517 6.156468034230176 1.6172201419682046 nan 0.2   
19 171 0.2947466779438134 3.1252372791848813 0.8639371493547672 9.1617520981914735e-01 5.529270843554094 57.45975181816237 18.069331411610744 2.139213240706481 nan 0.2   
20 180 0.3208854506200117 3.4685821992211068 0.8071755393843741 8.0717553938437414e-01 2.237673280334927 199.86943331407474 16.81242042040422 1.3493853196537144 nan 0.2   
21 189 0.33008738907027935 3.961533734465851 0.7148922655743064 7.1489226557430641e-01 7.008506439292714 113.57275631318986 32.033851114270725 3.38893363479122 nan 0.2   
22 198 0.29264993736939926 3.9538418235393733 0.7148922655743064 7.9065561550514551e-01 7.30855526036114 78.27611518918255 29.332873746876913 2.6710882430317953 nan 0.2   
23 207 0.25565558086878115 3.8088396032228715 0.7148922655743064 8.0704616756751302e-01 2.7848205881532913 27.146941984187865 10.778022428190878 0.9854346997110439 nan 0.2   
24 216 0.22969479544878513 3.731884106695089 0.7148922655743064 7.8444096046757383e-01 2.0811443495698647 7.3843145468674205 5.485988012209275 1.177765289862464 nan 0.2   
25 225 0.21373416445755317 3.600785830300476 0.7148922655743064 8.5389053845304963e-01 2.243810513504122 83.2642673448785 4.829113915084337 1.6750866923672518 nan 0.2   
26 234 0.18899898276283547 3.789559413058241 0.7148922655743064 7.7737564259277425e-01 2.8000708529011584 10.608208044482035 6.035880752056974 1.2565049924712077 nan 0.2   
27 243 0.1833197706223176 3.790686229119323 0.7137918533268631 7.1379185332686312e-01 1.6193013275080523 10.390937578857075 2.9420925150292003 0.9221658705031873 nan 0.2   
28 252 0.17180791272868334 3.765930929160541 0.703996689198253 7.0399668919825298e-01 2.5329006494625834 17.42836224825108 3.166480686737326 1.0659704142609097 nan 0.2   
29 261 0.16937046571534287 3.9049372038799555 0.703996689198253 7.4289912095051336e-01 1.4826117730444486 5.191212257072285 2.4295652299964514 0.7951126973301598 nan 0.3   
30 270 0.16795302858952244 3.9731154968871527 0.703996689198253 7.3445015120678125e-01 1.9032245916209691 6.214405913865708 2.2516544156294245 0.9890090298337562 nan 0.3   
