% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=140537, Thu Apr  2 03:35:09 2026
1 12 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
2 24 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
3 36 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
4 48 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
5 60 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
6 72 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
7 84 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
8 96 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
9 108 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
10 120 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
11 132 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
12 144 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
13 156 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
14 168 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
15 180 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
16 192 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
17 204 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
18 216 -0.026348945251590046 -0.007936639265333192 0.006752389367279427 0.033291009672315866 0.9459860146729491 0.9714758883124694 0.9801497550416569 0.9888789874365128 0.9923951838715672 0.9935603308101387 0.9957761239580567 0.9959313902767988 0.9968510153000967 0.9998993900469525 1.0013871364352709 1.0027120956815279 1.0054997441175662 1.0076544312749889 1.012892445454108 1.027483404482655 1.0336158646689722 1.0436280141697587
19 228 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
20 240 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
21 252 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
22 264 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
23 276 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
24 288 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
25 300 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
26 312 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
27 324 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
28 336 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
29 348 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
30 360 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
31 372 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
32 384 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
33 396 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
34 408 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
35 420 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
36 432 -0.1485074529179918 -0.0354093688751974 0.04206127611929471 0.13431063399412752 0.6605241652856882 0.8411379706793431 0.8779600290081345 0.9103793643190194 0.9314844706308549 0.9481803740207068 0.9527649239097766 0.980398511767733 0.9915566831440549 1.0181877155003856 1.022472402316497 1.041347442203286 1.068537684833845 1.0943803323703518 1.107139097815682 1.1202907779611262 1.1458824862108041 1.1566751459122682
